2.730075187969924499e+01,1.450270242747161262e+02
2.754887218045112718e+01,1.454101228428008596e+02
2.779699248120300581e+01,1.457897864365870078e+02
2.804511278195488444e+01,1.461660761070561421e+02
2.829323308270676662e+01,1.465390512918958734e+02
2.854135338345864525e+01,1.469087698718464878e+02
2.878947368421052388e+01,1.472752882246086585e+02
2.903759398496240607e+01,1.476386612764382562e+02
2.928571428571428470e+01,1.479989425515459800e+02
2.953383458646616333e+01,1.483561842194130520e+02
2.978195488721804196e+01,1.487104371401276524e+02
3.003007518796992414e+01,1.490617509078408034e+02
3.027819548872180277e+01,1.494101738924336757e+02
3.052631578947368141e+01,1.497557532794855319e+02
3.077443609022556359e+01,1.500985351086228832e+02
3.102255639097744222e+01,1.504385643103295536e+02
3.127067669172932085e+01,1.507758847412901559e+02
3.151879699248120303e+01,1.511105392183369815e+02
3.176691729323308166e+01,1.514425695510659580e+02
3.201503759398495674e+01,1.517720165731837199e+02
3.226315789473683537e+01,1.520989201726446254e+02
3.251127819548872111e+01,1.524233193206331975e+02
3.275939849624059974e+01,1.527452520994451106e+02
3.300751879699247837e+01,1.530647557293159480e+02
3.325563909774435700e+01,1.533818665942454800e+02
3.350375939849623563e+01,1.536966202668621690e+02
3.375187969924812137e+01,1.540090515323702505e+02
3.400000000000000000e+01,1.543191944116198613e+02
3.424812030075187863e+01,1.546270821833382740e+02
3.449624060150375726e+01,1.549327474055590415e+02
3.474436090225563589e+01,1.552362219362828455e+02
3.499248120300751452e+01,1.555375369534034462e+02
3.524060150375939315e+01,1.558367229739295965e+02
3.548872180451127889e+01,1.561338098725326802e+02
3.573684210526315752e+01,1.564288268994480688e+02
3.598496240601503615e+01,1.567218026977574254e+02
3.623308270676691478e+01,1.570127653200769373e+02
3.648120300751879341e+01,1.573017422446763192e+02
3.672932330827067204e+01,1.575887603910513235e+02
3.697744360902255778e+01,1.578738461349722115e+02
3.722556390977443641e+01,1.581570253230287904e+02
3.747368421052631504e+01,1.584383232866926505e+02
3.772180451127819367e+01,1.587177648559148793e+02
3.796992481203007230e+01,1.589953743722785759e+02
3.821804511278195093e+01,1.592711757017227114e+02
3.846616541353382956e+01,1.595451922468542136e+02
3.871428571428571530e+01,1.598174469588645081e+02
3.896240601503759393e+01,1.600879623490652079e+02
3.921052631578947256e+01,1.603567605000577032e+02
3.945864661654135119e+01,1.606238630765504922e+02
3.970676691729322982e+01,1.608892913358373562e+02
3.995488721804510845e+01,1.611530661379493381e+02
4.020300751879698709e+01,1.614152079554923205e+02
4.045112781954887282e+01,1.616757368831820543e+02
4.069924812030075145e+01,1.619346726470876092e+02
4.094736842105263008e+01,1.621920346135938189e+02
4.119548872180450871e+01,1.624478417980933216e+02
4.144360902255638734e+01,1.627021128734171214e+02
4.169172932330826598e+01,1.629548661780140435e+02
4.193984962406014461e+01,1.632061197238871273e+02
4.218796992481203034e+01,1.634558912042961936e+02
4.243609022556390897e+01,1.637041980012343458e+02
4.268421052631578760e+01,1.639510571926868749e+02
4.293233082706766623e+01,1.641964855596793029e+02
4.318045112781954487e+01,1.644404995931228370e+02
4.342857142857142350e+01,1.646831155004634297e+02
4.367669172932330923e+01,1.649243492121414079e+02
4.392481203007518786e+01,1.651642163878683789e+02
4.417293233082706649e+01,1.654027324227270697e+02
4.442105263157894512e+01,1.656399124531005214e+02
4.466917293233082376e+01,1.658757713624360974e+02
4.491729323308270239e+01,1.661103237868497899e+02
4.516541353383458102e+01,1.663435841205762529e+02
4.541353383458646675e+01,1.665755665212694510e+02
4.566165413533834538e+01,1.668062849151590683e+02
4.590977443609022401e+01,1.670357530020667980e+02
4.615789473684210265e+01,1.672639842602880833e+02
4.640601503759398128e+01,1.674909919513424086e+02
4.665413533834585991e+01,1.677167891245971134e+02
4.690225563909773854e+01,1.679413886217687946e+02
4.715037593984962427e+01,1.681648030813057062e+02
4.739849624060150290e+01,1.683870449426552511e+02
4.764661654135338154e+01,1.686081264504199737e+02
4.789473684210526017e+01,1.688280596584057776e+02
4.814285714285713880e+01,1.690468564335654378e+02
4.839097744360901743e+01,1.692645284598408182e+02
4.863909774436089606e+01,1.694810872419067209e+02
4.888721804511278179e+01,1.696965441088196371e+02
4.913533834586466043e+01,1.699109102175740134e+02
4.938345864661653906e+01,1.701241965565690748e+02
4.963157894736841769e+01,1.703364139489886782e+02
4.987969924812029632e+01,1.705475730560968088e+02
5.012781954887217495e+01,1.707576843804515931e+02
5.037593984962406068e+01,1.709667582690397012e+02
5.062406015037593932e+01,1.711748049163337839e+02
5.087218045112781795e+01,1.713818343672753883e+02
5.112030075187969658e+01,1.715878565201849426e+02
5.136842105263157521e+01,1.717928811296015965e+02
5.161654135338345384e+01,1.719969178090545654e+02
5.186466165413533247e+01,1.721999760337678538e+02
5.211278195488721821e+01,1.724020651433007458e+02
5.236090225563909684e+01,1.726031943441252565e+02
5.260902255639097547e+01,1.728033727121428171e+02
5.285714285714285410e+01,1.730026091951419573e+02
5.310526315789473273e+01,1.732009126151979217e+02
5.335338345864661136e+01,1.733982916710169491e+02
5.360150375939848999e+01,1.735947549402256129e+02
5.384962406015037573e+01,1.737903108816078088e+02
5.409774436090225436e+01,1.739849678372899575e+02
5.434586466165413299e+01,1.741787340348762996e+02
5.459398496240601162e+01,1.743716175895357026e+02
5.484210526315789025e+01,1.745636265060409755e+02
5.509022556390976888e+01,1.747547686807621403e+02
5.533834586466165462e+01,1.749450519036152514e+02
5.558646616541353325e+01,1.751344838599670766e+02
5.583458646616541188e+01,1.753230721324977708e+02
5.608270676691729051e+01,1.755108242030222243e+02
5.633082706766916914e+01,1.756977474542711093e+02
5.657894736842104777e+01,1.758838491716325052e+02
5.682706766917292640e+01,1.760691365448561783e+02
5.707518796992481214e+01,1.762536166697200031e+02
5.732330827067669077e+01,1.764372965496604309e+02
5.757142857142856940e+01,1.766201830973681126e+02
5.781954887218044803e+01,1.768022831363486205e+02
5.806766917293232666e+01,1.769836034024503419e+02
5.831578947368420529e+01,1.771641505453592060e+02
5.856390977443608392e+01,1.773439311300623160e+02
5.881203007518796966e+01,1.775229516382800057e+02
5.906015037593984829e+01,1.777012184698683654e+02
5.930827067669172692e+01,1.778787379441916983e+02
5.955639097744360555e+01,1.780555163014670939e+02
5.980451127819548418e+01,1.782315597040803823e+02
6.005263157894736281e+01,1.784068742378750869e+02
6.030075187969924144e+01,1.785814659134150304e+02
6.054887218045112718e+01,1.787553406672207359e+02
6.079699248120300581e+01,1.789285043629805330e+02
6.104511278195488444e+01,1.791009627927371071e+02
6.129323308270676307e+01,1.792727216780501749e+02
6.154135338345864170e+01,1.794437866711352285e+02
6.178947368421052033e+01,1.796141633559797128e+02
6.203759398496240607e+01,1.797838572494367781e+02
6.228571428571428470e+01,1.799528738022970629e+02
6.253383458646616333e+01,1.801212184003393872e+02
6.278195488721804196e+01,1.802888963653603014e+02
6.303007518796992059e+01,1.804559129561839654e+02
6.327819548872179922e+01,1.806222733696513387e+02
6.352631578947367785e+01,1.807879827415907243e+02
6.377443609022556359e+01,1.809530461477689869e+02
6.402255639097744222e+01,1.811174686048245519e+02
6.427067669172932085e+01,1.812812550711822155e+02
6.451879699248119948e+01,1.814444104479503039e+02
6.476691729323307811e+01,1.816069395798008088e+02
6.501503759398495674e+01,1.817688472558322985e+02
6.526315789473683537e+01,1.819301382104170557e+02
6.551127819548871400e+01,1.820908171240314175e+02
6.575939849624059264e+01,1.822508886240708534e+02
6.600751879699247127e+01,1.824103572856495816e+02
6.625563909774436411e+01,1.825692276323852923e+02
6.650375939849624274e+01,1.827275041371689497e+02
6.675187969924812137e+01,1.828851912229205254e+02
6.700000000000000000e+01,1.830422932633305493e+02
6.724812030075187863e+01,1.831988145835880744e+02
6.749624060150375726e+01,1.833547594610950000e+02
6.774436090225563589e+01,1.835101321261677469e+02
6.799248120300751452e+01,1.836649367627255742e+02
6.824060150375939315e+01,1.838191775089667033e+02
6.848872180451127178e+01,1.839728584580320216e+02
6.873684210526315042e+01,1.841259836586570486e+02
6.898496240601502905e+01,1.842785571158114806e+02
6.923308270676690768e+01,1.844305827913283053e+02
6.948120300751878631e+01,1.845820646045206388e+02
6.972932330827067915e+01,1.847330064327882155e+02
6.997744360902255778e+01,1.848834121122127954e+02
7.022556390977443641e+01,1.850332854381431957e+02
7.047368421052631504e+01,1.851826301657700071e+02
7.072180451127819367e+01,1.853314500106900198e+02
7.096992481203007230e+01,1.854797486494609586e+02
7.121804511278195093e+01,1.856275297201464696e+02
7.146616541353382956e+01,1.857747968228516413e+02
7.171428571428570820e+01,1.859215535202492902e+02
7.196240601503758683e+01,1.860678033380970930e+02
7.221052631578946546e+01,1.862135497657455971e+02
7.245864661654134409e+01,1.863587962566381862e+02
7.270676691729322272e+01,1.865035462288017811e+02
7.295488721804511556e+01,1.866478030653294127e+02
7.320300751879699419e+01,1.867915701148549488e+02
7.345112781954887282e+01,1.869348506920192108e+02
7.369924812030075145e+01,1.870776480779286715e+02
7.394736842105263008e+01,1.872199655206062801e+02
7.419548872180450871e+01,1.873618062354347273e+02
7.444360902255638734e+01,1.875031734055922925e+02
7.469172932330826598e+01,1.876440701824815562e+02
7.493984962406014461e+01,1.877844996861508946e+02
7.518796992481202324e+01,1.879244650057091235e+02
7.543609022556390187e+01,1.880639691997329521e+02
7.568421052631578050e+01,1.882030152966683545e+02
7.593233082706765913e+01,1.883416062952249206e+02
7.618045112781953776e+01,1.884797451647638411e+02
7.642857142857143060e+01,1.886174348456796963e+02
7.667669172932330923e+01,1.887546782497759352e+02
7.692481203007518786e+01,1.888914782606345000e+02
7.717293233082706649e+01,1.890278377339791405e+02
7.742105263157894512e+01,1.891637594980333290e+02
7.766917293233082376e+01,1.892992463538721211e+02
7.791729323308270239e+01,1.894343010757684738e+02
7.816541353383458102e+01,1.895689264115341643e+02
7.841353383458645965e+01,1.897031250828552800e+02
7.866165413533833828e+01,1.898368997856222791e+02
7.890977443609021691e+01,1.899702531902549936e+02
7.915789473684209554e+01,1.901031879420224300e+02
7.940601503759397417e+01,1.902357066613577672e+02
7.965413533834586701e+01,1.903678119441680678e+02
7.990225563909774564e+01,1.904995063621395843e+02
8.015037593984962427e+01,1.906307924630380626e+02
8.039849624060150290e+01,1.907616727710045268e+02
8.064661654135338154e+01,1.908921497868464030e+02
8.089473684210526017e+01,1.910222259883242941e+02
8.114285714285713880e+01,1.911519038304342928e+02
8.139097744360901743e+01,1.912811857456859173e+02
8.163909774436089606e+01,1.914100741443760683e+02
8.188721804511277469e+01,1.915385714148584952e+02
8.213533834586465332e+01,1.916666799238094256e+02
8.238345864661653195e+01,1.917944020164891299e+02
8.263157894736841058e+01,1.919217400169994505e+02
8.287969924812028921e+01,1.920486962285375796e+02
8.312781954887218205e+01,1.921752729336461130e+02
8.337593984962406068e+01,1.923014723944591822e+02
8.362406015037593932e+01,1.924272968529450623e+02
8.387218045112781795e+01,1.925527485311451414e+02
8.412030075187969658e+01,1.926778296314093382e+02
8.436842105263157521e+01,1.928025423366282496e+02
8.461654135338345384e+01,1.929268888104615769e+02
8.486466165413533247e+01,1.930508711975632536e+02
8.511278195488721110e+01,1.931744916238037320e+02
8.536090225563908973e+01,1.932977521964883749e+02
8.560902255639096836e+01,1.934206550045731490e+02
8.585714285714284699e+01,1.935432021188770193e+02
8.610526315789472562e+01,1.936653955922913042e+02
8.635338345864661846e+01,1.937872374599859882e+02
8.660150375939849710e+01,1.939087297396131362e+02
8.684962406015037573e+01,1.940298744315074089e+02
8.709774436090225436e+01,1.941506735188835933e+02
8.734586466165413299e+01,1.942711289680314621e+02
8.759398496240601162e+01,1.943912427285077911e+02
8.784210526315789025e+01,1.945110167333257039e+02
8.809022556390976888e+01,1.946304528991413179e+02
8.833834586466164751e+01,1.947495531264377462e+02
8.858646616541352614e+01,1.948683192997066271e+02
8.883458646616540477e+01,1.949867532876269252e+02
8.908270676691728340e+01,1.951048569432414297e+02
8.933082706766916203e+01,1.952226321041306960e+02
8.957894736842104066e+01,1.953400805925846271e+02
8.982706766917293351e+01,1.954572042157715543e+02
9.007518796992481214e+01,1.955740047659051584e+02
9.032330827067669077e+01,1.956904840204089737e+02
9.057142857142856940e+01,1.958066437420788475e+02
9.081954887218044803e+01,1.959224856792427829e+02
9.106766917293232666e+01,1.960380115659188789e+02
9.131578947368420529e+01,1.961532231219711377e+02
9.156390977443608392e+01,1.962681220532632267e+02
9.181203007518796255e+01,1.963827100518096245e+02
9.206015037593984118e+01,1.964969887959255459e+02
9.230827067669171981e+01,1.966109599503742231e+02
9.255639097744359844e+01,1.967246251665124248e+02
9.280451127819547708e+01,1.968379860824340994e+02
9.305263157894736992e+01,1.969510443231119439e+02
9.330075187969924855e+01,1.970638015005372097e+02
9.354887218045112718e+01,1.971762592138575485e+02
9.379699248120300581e+01,1.972884190495132657e+02
9.404511278195488444e+01,1.974002825813714423e+02
9.429323308270676307e+01,1.975118513708583805e+02
9.454135338345864170e+01,1.976231269670905419e+02
9.478947368421052033e+01,1.977341109070036680e+02
9.503759398496239896e+01,1.978448047154797962e+02
9.528571428571427759e+01,1.979552099054734242e+02
9.553383458646615622e+01,1.980653279781353149e+02
9.578195488721803486e+01,1.981751604229348516e+02
9.603007518796991349e+01,1.982847087177812853e+02
9.627819548872179212e+01,1.983939743291428215e+02
9.652631578947368496e+01,1.985029587121643715e+02
9.677443609022556359e+01,1.986116633107839391e+02
9.702255639097744222e+01,1.987200895578473308e+02
9.727067669172932085e+01,1.988282388752216718e+02
9.751879699248119948e+01,1.989361126739069334e+02
9.776691729323307811e+01,1.990437123541466633e+02
9.801503759398495674e+01,1.991510393055370116e+02
9.826315789473683537e+01,1.992580949071342786e+02
9.851127819548871400e+01,1.993648805275614109e+02
9.875939849624059264e+01,1.994713975251127920e+02
9.900751879699247127e+01,1.995776472478580672e+02
9.925563909774434990e+01,1.996836310337444900e+02
9.950375939849622853e+01,1.997893502106978190e+02
9.975187969924812137e+01,1.998948060967225331e+02
1.000000000000000000e+02,2.000000000000000000e+02
