9.436249319638531574e+01
9.432980752361680743e+01
9.429544602056968472e+01
9.425932276558819467e+01
9.422134743171913840e+01
9.418142506084737420e+01
9.413945582625107988e+01
9.409533478298297382e+01
9.404895160545325439e+01
9.400019031155818539e+01
9.394892897266440457e+01
9.389503940872384646e+01
9.383838686775681026e+01
9.377882968890192217e+01
9.371621894819006116e+01
9.365039808615701133e+01
9.358120251636309206e+01
9.350845921384149051e+01
9.343198628244557824e+01
9.335159250001392195e+01
9.326707684021518219e+01
9.317822796987761080e+01
9.308482372054605491e+01
9.298663053294509950e+01
9.288340287295918074e+01
9.277488261766944788e+01
9.266079840991201877e+01
9.254086497974367376e+01
9.241478243111845359e+01
9.228223549199132947e+01
9.214289272597387992e+01
9.199640570357065883e+01
9.184240813092394262e+01
9.168051493388840356e+01
9.151032129514501889e+01
9.133140164194703914e+01
9.114330858196638019e+01
9.094557178457979774e+01
9.073769680479732358e+01
9.051916384689224060e+01
9.028942646464108179e+01
9.004791019492334669e+01
8.979401112126453199e+01
8.952709436373038443e+01
8.924649249139632445e+01
8.895150385342252264e+01
8.864139082456134133e+01
8.831537796070995228e+01
8.797265005989622466e+01
8.761235012384911158e+01
8.723357721505665552e+01
8.683538420395288426e+01
8.641677540060052820e+01
8.597670406494766837e+01
8.551406978943221304e+01
8.502771574738994786e+01
8.451642580038527797e+01
8.397892145723162116e+01
8.341385867709762181e+01
8.281982450870485479e+01
8.219533355721378598e+01
8.153882426996284494e+01
8.084865503177351798e+01
8.012310006005721164e+01
7.936034508945994048e+01
7.855848283525388354e+01
7.771550822413213666e+01
7.682931338048101111e+01
7.589768235559313325e+01
7.491828558664131776e+01
7.388867407155821354e+01
7.280627324525542576e+01
7.166837654186976181e+01
7.047213862693887165e+01
6.921456828258288851e+01
6.789252092790181337e+01
6.650269075588521162e+01
6.504160246717283655e+01
6.350560257999602243e+01
6.189085029457019260e+01
6.019330788909489627e+01
5.840873062334608079e+01
5.653265612461460421e+01
5.456039322945005665e+01
5.248701025330867509e+01
5.030732265877314546e+01
4.801588009150855640e+01
4.560695275153762651e+01
4.307451706575620420e+01
4.041224062586299226e+01
3.761346635404039773e+01
3.467119585679245830e+01
3.157807192531578977e+01
2.832636013864538427e+01
2.490792952357355716e+01
2.131423222298163012e+01
1.753628212174479017e+01
1.356463237676364031e+01
9.389351794935734574e+00
5.000000000000000000e+00
